Date1,Date2,Date3,Date4,Date5,Date6,Date7,Date8,Date9,Date10,Date11,Date12
0,95.55086,1467.576,8177.329,0,0,6024.586,7260.333,4472.453,51.80518,101067.1,27981.94
0,159.0504,2972.426,4313.359,0,0,5669.478,13121.15,1230.045,1392.695,88308.27,15159.35
17.20576026,30.76832,3495.908,11033.11,0,33.00396,3314.614,14115.75,3919.329,929.7114,76987.63,42177.76
0,96.47656,8451.155,16480.82,0,26.4219,7140.099,10178.88,3201.865,966.8639,88189.15,57704.99
0,74.68011,2595.086,2635.654,0,65.01349,1022.84,12870.62,1408.53,1329.473,57506.68,53550.38
24.14380928,0,2529.979,2651.014,0,0,694.1887,7544.055,365.7812,156.1402,63884.75,44046.97
76.74938359,0,836.167,3085.748,0,0,1229.595,9660.522,1435.163,32.91223,30215.05,35488.53
8.694295534,0,324.7469,1623.226,0,59.00615,1019.479,15118.77,1158.925,147.0418,31773.77,11426.92
0,0,152.3218,1730.461,0,80.05326,954.9766,16477.27,108.9255,36.97027,37482.51,12678.6
0,0,172.357,1257.63,0,53.82615,2697.673,10805.97,3143.241,233.3374,39334,24476.22
0,0,475.7104,999.0505,0,39.83505,2634.32,4209.359,4144.135,0,28467.2,18799.2
43.57651733,0,299.9354,1066.775,0,0,3611.806,7462.393,496.6043,1.892992,24005.47,18863.85
31.36694815,0,0,1093.029,30.93114,0,1600.674,4905.131,65.5726,28.42261,27440.56,25065.02
0,1.518664,3363.121,5664.533,136.1882,91.4107,10816.78,4924.386,23.54449,514.1657,17526.04,65099.33
72.96040603,0,195.3242,56.70312,85.22513,28.08036,2235.12,4992.385,579.7503,0,33566.92,27160.45
0,0,127.1812,16.10344,180.0424,31.29711,2410.996,3602.128,76.80255,0,42874.4,26934.71
0,0,0,4.889184,32.81479,364.5039,1418.614,4217.646,422.9565,0,54551.76,34141.94
0,0,614.5404,23.44579,0,199.3118,811.5373,2823.67,236.0066,0,75941.22,4636.928
0,0,2080.471,1002.27,0,0,584.3034,1677.907,3447.291,26.62314,145000.9,18237.77
0,0,3094.983,3760.289,0,0,1242.321,2193.009,9287.41,266.6065,85156.37,44867.61
0,0,2022.332,1534.992,0,0,1936.238,1616.061,16324.52,0,126585.4,54830.31
0,0,2723.321,3075.214,480.1526,0,3506.668,3912.026,23568.51,632.0359,77333.2,104570.7
0,2.167495,3390.39,5372.792,38.67064,0,1032.191,4723.177,18748.5,13.68621,61506.19,75660.69
0,0,7659.612,10183.48,3.594262,0,9877.67,3682.27,18844.89,3.6515,52469.62,55958.94
2.203696748,0,1195.4,6181.087,1687.268,0,1701.523,2401.178,10667.06,418.5474,73210.12,103412.4
0,124.3665,586.396,9740.825,1262.417,0,1926.289,2707.708,5637.244,0,44329.66,77432.27
0,135.0847,0,8267.423,804.1422,28.94411,1891.722,2437.129,15401.78,308.9706,74597.84,75092.26
0,300.389,0.80308,4177.646,2.802697,62.12959,2822.598,5818.077,6185.753,119.883,136346,58569.69
0,47.5191,116.6772,6386.348,0,35.02343,2314.859,5285.7,9881.589,45.62495,94838.63,36713.2
0,344.5325,249.7036,5039.471,0,137.556,792.7245,5492.956,8924.707,0,54005.33,21432.62
0,236.5696,2238.963,1889.171,0,42.21705,4017.648,7607.995,16994.71,0,26102.36,26559.44
0,360.5994,5443.4,6264.671,0,0,5914.983,11548.35,17301.04,0,45702.28,19586.74
0,0,7258.568,2092.629,0,0,1013.699,9604.671,26468.5,0,51275.21,21420.51
0,292.1558,13542.91,6889.569,12.82426,365.9884,7872.512,5219.937,31945.29,199.5585,40658.89,13970.74
13.87278027,0,5957.334,7214.816,0,10.45561,1004.793,6249.175,36005.04,172.3531,38655.48,16128.67
0,15.73428,2556.512,18880.74,0,0.491041,297.0009,5260.463,16737.77,104.686,37426,25894.06
0,62.53806,40.76625,29957.28,0,0,1200.14,4974.676,29053.86,540.6115,18309.07,21614.08
0,31.3122,2937.354,50625.61,0,121.467,3619.028,6164.55,17336.01,994.9986,13661.06,20387.45
23.91644457,204.341,2585.038,65269.22,0,26.99966,3494.388,7512.322,7219.813,620.0119,23773.07,22630.48
0,0,3449.695,54275.04,0,15.01909,5489.87,7097.326,13019.06,363.6725,16819.22,69304.78
0,361.0346,2154.904,37507.02,0,3.033057,4439.468,8419.525,21349.84,1009.626,15319.75,8549.553
0,92.9808,3705.646,39667.47,0,0,1656.671,23090.38,18948.18,627.2197,24701.62,9943.516
0.300128205,0,3261.536,46259.69,0,37.15162,1191.126,35656.77,18397.78,776.7639,15959.92,10188.75
50.58162954,0,11116.05,78320.41,0,362.932,7023.707,32139.93,16747.55,943.3856,11137.18,11749.06
15.09462252,0,7716.05,80528.82,0,294.552,670.9399,17970.11,14229.76,1143.333,18720.68,11956.44
0,0,10328.2,67755.35,26.21435,324.9723,364.7588,12274.33,9011.941,1383.603,20623.45,10067.13
0,0,14791.98,45735.27,0,480.945,582.2313,8295.513,11393.03,1480.951,15299.66,16764.73
64.57736032,0,20282.53,52089.75,0,430.2949,1183.469,8493.778,577.6808,775.996,10974.54,11743.78
121.8935821,0,15853.34,39970.46,20.53434,371.0558,2380.206,9144.399,3127.903,332.6782,23553.58,10219.41
0,0,14755.94,77839.24,0,129.7244,3259.347,15430.72,6062.694,178.8877,32305.71,8447.686
0,0,15320.43,120839.2,6.385764,0,2694.373,17930.04,7552.073,196.3766,45926.73,13520.22
5.971017727,0,9407.977,116315.7,0,188.2642,2820.236,68801.31,8457.879,371.1818,34316.83,11636.49
0,0,17783.39,65296.04,0,178.4627,809.8996,59883.76,7498.699,0,16942.38,10735.5
0,20.46061,25115.63,63557.96,120.558,428.193,7193.106,66536.5,3822.436,330.3058,29821.42,17604.6
0,0,18311.32,43539.15,83.71853,150.1342,63.83534,75935.01,4983.585,338.3952,13709.41,5456.684
0,0,14521.05,16485.26,0,287.2777,148.7781,87333.4,13167.97,622.3698,12456.89,1166.531
0,0,13392.04,14842,0,53.76054,205.7073,88030.96,18189.38,923.8377,22370.55,58249.16
0,0,12019.56,16503.75,0,0,2714.186,64804.28,28926.57,394.0825,34155.52,4840.549
0,0,9579.242,9554.263,0,0,4107.888,89669.68,33801.07,0,17961.22,8334.26
0,0,10981.6,7811.98,21.8103,0,2268.346,87035.48,29035.12,300.8901,19648.49,9656.597
0,0,3602.053,10462.35,0,0,1396.266,71337.47,17162.17,786.1718,19407.39,9277.757
0,0,1327.221,15670.18,0,213.6319,1239.36,54176.52,7500.872,1571.886,18268.8,8012.008
0,0,1048.01,15881.75,0,80.46816,566.198,48043.14,1312.221,1441.333,14582.76,8945.263
0,0,7063.109,38044.02,0,221.1161,6088.932,50536.09,6219.403,750.5072,15465.22,10142.07
0,0,4696.171,22319.04,0,93.17818,1771.043,35553.41,6913.46,633.6364,6133.795,11045.86
0,0,6968.164,18336.36,0,314.4714,4685.934,22318.98,6179.531,43.07906,7208.272,12344.41
0,0,4399.398,11292.11,0,452.462,5425.732,23256.81,3923.793,301.464,11681.02,16624.34
0,0,5762.617,19632.2,0,497.5486,18272.72,18921.61,2137.01,53.18495,15948.07,18246.31
0,0,3629.129,16255.7,0,484.1632,38037.28,10457.87,3229.771,0,7632.375,19594.64
0,0,3711.436,14749.68,0,951.843,36460.02,28319.04,4791.79,102.4863,18961.46,12923.55
0,0,7367.445,10135.68,1.534162,1385.164,20590.77,54780.95,9429.975,0,40770.57,30339.13
6.816634909,0,10139.2,10199.61,0,1659.798,21278.6,42184.57,5806.925,7.523992,55221.49,42491.77
0,0,9707.917,8138.028,0,1879.442,10181.15,41526.6,7587.216,0,51839.16,40781.65
0,4.697061,14142.62,28181.34,82.64617,3097.697,6122.793,36081.89,1755.682,58.73973,59920.79,35556.34
245.2663238,0,6696.554,9425.471,0,1670.598,440.8179,48493.79,849.8068,0,27923.89,44957.69
49.32475511,0,6444.931,8307.477,0,390.867,1343.373,34685.67,877.6988,0,33624.44,44564.98
185.5847867,0,4709.176,16919.09,2033.111,629.5093,202.22,19310.74,1004.555,0,56548.1,22602.62
77.6985787,0,2291.533,19640.39,4.145579,935.8876,38.86238,13573.9,4389.628,0,69138.61,21978.35
0,0,1562.944,14996.57,0,311.5816,85.99411,14088,7531.691,0,54530.87,47448.89
68.36101801,0,2839.988,14059.34,0,218.1213,1.014361,14296.72,9015.68,0,31058,46441.46
0,0,3519.223,12703.07,0,0,0,17384.77,14416.23,0,11153.76,23379.57
0,0,8911.125,17504.05,0,253.9117,2.014689,49803.51,8150.677,0,22397.82,23225.67
0,0,7848.197,14547.37,0,552.5161,287.9578,38615.74,19350.49,0,34441.2,26910.73
0,0,13855.21,19819.14,0,687.197,4250.059,18782.78,23103.24,0,40661.33,20631
0,0,9658.562,2693.355,0,663.429,136.8054,20799.33,14106.23,0,39979.89,41042.03
0,0,10485.21,6538.833,0,547.2067,113.6075,20218.45,11409.54,0,30748.01,37959.67
0,0,10215.56,10749.27,0,465.5013,605.2983,20602.82,1842.065,0,69793.2,21156.81
0,0,10619.48,4565.771,0,447.0577,1436.07,38304.5,1534.865,0,81724.31,10723.15
0,0,4870.179,7782.898,0,261.9437,1621.519,8466.7,3666.65,0,67128.88,3153.965
50.16514656,0,3993.56,11356.01,0,31.55627,1637.752,4738.605,4566.249,0,34311.04,7188.439
0,0,4669.077,22565.85,0,198.4744,1586.097,4527.557,5849.555,31.31414,17351.09,8956.465
0,0,13142.58,31147.94,0,182.7579,1660.099,5263.529,6203.905,0,44161.22,1051.788
4.614066733,0,4559.304,28306.96,0,595.809,1484.885,5864.666,4528.409,0,64008.9,3884.565
0,895.608,12308.33,34450.88,0,1285.862,5741.12,8325.24,3306.33,0,53197.3,12602.92
110.7356057,1122.704,8995.116,23293.04,0,432.4872,868.2121,9962.531,1728.648,0,39711.98,9615.592
0,1439.047,5319.143,21709.43,0,530.3781,920.0831,18199.92,738.5347,0,33953.11,20524.29
0,2259.413,3504.819,16322.49,0,641.5,553.445,9686.171,263.8786,0,37874.57,22964.53
120.1380282,1355.742,3428.18,4982.625,0,355.6147,198.1598,7856.465,1623.122,0,27381.78,26749.2
101.0667973,2183.45,6694.477,15050.98,0,4.075666,182.6527,9241.766,1755.168,0,21316.08,25584.33
0,3203.123,1775.487,22019.98,0,586.3776,665.3357,12135.17,1231.045,0,32935.88,49868.2
16.55279453,3262.58,1720.388,25696.11,0,599.7004,197.9371,11085.92,2004.191,0,47149.99,45470.8
25.52184186,3167.602,3821.644,26329.07,0,218.1506,1099.75,6907.118,125.2819,0,54788.84,28241.06
0,3098.44,2926.062,24628.08,0,140.8577,1916.896,11595.6,981.9123,0,54751.03,35737.21
0,2897.584,7491.053,28703.51,1545.136,0,7193.505,23628.4,2246.34,0,36073.39,27781.41
0,3337.064,1058.702,19249.24,24.84175,23.71038,3175.512,9657.656,3130.768,9.108562,12381.78,29330.27
0,4234.261,1254.664,19359.31,0,2115.86,28093.06,8681.955,5042.557,0,15310.48,29549.41
0,6189.418,4618.233,11655.62,0,617.3025,42637.84,11893.45,4896.021,0,4942.294,39851.83
0,6708.148,6334.448,8285.588,0,264.3439,18192.72,7241.019,8852.19,307.6494,15421.43,13166.22
0,6340.54,6049.798,9130.391,0,214.149,26776.92,45106.26,10474.06,464.6866,20686.31,31354.63
106.6243536,4522.696,5591.4,7520.615,0,206.8807,18112.02,41282.63,4483.516,34.09582,24062.32,33573.97
12.48766548,4144.99,5174.411,9161.598,0,49.1423,28131.31,36923.69,2809.538,9.851698,16540.27,24430.02
0.701964162,2363.432,3290.462,9474.629,0,0,10799.76,31670.65,4809.07,140.6393,19513.23,38162.51
96.67431791,3501.639,16773.35,7064.881,0,0,6312.596,29625.05,6619.831,0,12906.16,45521.45
66.93994838,6030.599,42106.26,13126.19,102.7045,182.9411,12459.63,31059.45,7799.02,493.8822,6692.779,36918.46
480.3446589,5478.198,69828.58,3395.006,42.62658,23.09919,8979.314,29073.43,12856.31,0.404951,16661.03,25499.28
0,5396.91,51461.6,3010.17,0,3.948703,5957.639,9667.843,11891.12,0,23359.77,46022.31
0,3752.247,31957.73,1554.264,0,0,4754.958,36315.69,11992.56,0,66684.24,52122.4
0,3034.812,20118.2,1844.873,0,0,8274.269,41916.01,11959.18,0,71761.48,63795.66
0,1456.635,10412.71,2683.073,0,0,12314.04,41490.86,5912.559,0,45067.25,50295.57
0,893.158,14512.9,1972.566,0,0,8849.125,34854.61,7958.581,0,45067.65,49537.57
0,74.40203,24542.42,1356.913,0,0,9066.957,39258.16,4373.572,0,54680.93,51073.07
0,204.0465,38624.43,1307.415,0,0,4362.73,35553.76,2592.224,7.535644,57687.85,58503.75
0,471.738,35641.25,788.0456,0,0,1989.347,33328.63,4892.485,0,44494.91,69021.14
0,1088.978,34684.05,6902.133,23.47984,0,9539.171,21921.13,6490.393,0,19222.13,36416.11
0,1107.873,20028.58,583.7598,0,0,3343.26,4378.341,7984.601,0,8971.928,14309.83
0,557.9474,10920.19,349.1696,0,311.5752,3635.654,4859.312,3715.14,0,6098.204,16622.08
0,171.4855,3302.938,0,0,122.4405,5203.09,4060.314,1467.005,0,3500.88,12634.31
0,0.40072,4883.075,218.0303,0,141.4399,2395.344,3249.895,404.0246,0,72190.92,9511.003
0,234.4753,3841.559,744.7217,0,117.7028,4610.878,3729.852,912.1458,0,25618.23,14425.4
0,128.3687,2433.641,1654.364,0,156.5144,8435.719,6823.964,1238.67,0,18113.12,12568.7
0,200.9705,778.2836,2882.414,0,50.4944,15958.37,2540.144,938.8738,0,14737.8,11659.16
0,417.5607,345.0085,2210.16,0,0,5329.158,3077.557,1293.395,54.0616,17882.68,13448.14
0,1021.768,532.7119,4291.196,0,14.58206,4450.658,2893.484,1559.925,122.6404,32867.07,11590.11
0,2604.282,4745.403,10101.99,30.69591,377.0312,13280.52,5888.198,693.1194,324.9951,36997.35,9874.061
21.82534386,2604.576,2424.312,5515.633,0,0,48400.88,5943.918,1436.369,44.1693,21030.27,20759.51
0,2883.981,1936.178,2819.467,0,0,36339.44,3799.183,1365.007,0,20324.18,14616.79
0,3944.183,4403.157,1813.887,0,30.5232,13172.62,3254.179,1261.454,0,22959.04,26504.27
0,3588.17,4021.834,794.6439,0,0,5589.933,2872.841,1620.711,0,59455.1,42165.81
0,3321.718,3443.668,2262.957,0,0,3988.25,3645.91,1010.313,0,66028.7,39992.84
0,2482.003,3791.084,1123.449,0,0,5861.753,5279.506,788.3006,23.78419,33456.65,22949
0,2026.987,4124.709,367.8308,0,0,9117.977,4409.239,1024.766,184.0507,11502.08,48279.33
0,1668.052,4427.361,269.4348,0,45.32327,21067.55,4005.782,1183.146,459.5239,19115.2,20854.22
0,1590.517,4948.178,2228.637,0,151.3647,59212.52,3233.788,1817.333,124.5764,22243.79,48996.9
0,349.1764,18398.21,8185.526,0,320.7363,58746.45,3740.023,1673.412,108.7863,26347.26,44050.87
0,668.7385,4891.372,2643.512,0,0,19207.92,6779.317,3184.874,399.9446,33197.69,62062.58
0,726.0655,6735.81,3633.319,0,248.0246,44213.96,11041.92,3347.201,132.4658,64528.35,43325.08
0,888.5774,7343.417,4945.74,0,476.3418,48982.24,12697,1712.422,0,94241.35,61677.54
0,591.4988,8999.135,3804.107,0,164.0698,45828,11738.06,1841.255,57.19805,92918,46554.83
0,403.729,6412.765,4118.915,0,354.8083,39803.71,7603.929,1197.311,354.0806,103273.2,35952.16
0,166.4278,6757.595,6170.333,0,487.1285,10472.95,4907.656,1807.296,233.1551,81510.35,38243.82
0,277.5182,5447.018,15896.68,0,209.8705,3347.718,3813.333,5662.202,14.91671,48272.2,17061.72
0,391.3169,5210.55,28914.33,0,65.88816,3416.227,4882.262,2295.001,0,45908.9,31746.11
0,326.5019,5467.329,26089.62,0,168.9138,925.104,3009.354,4073.464,66.45488,34426.39,22871.12
0,176.5927,10417.53,15665.03,0,803.9212,10370.68,2752.158,6683.347,564.0698,34166.29,15673.85
0,201.6245,5738.63,6345.408,0,359.4783,6497.631,2054.377,15761.14,677.4446,32035.64,13689.53
0,87.9005,9057.608,9258.949,0,204.5559,12320.15,1532.382,21837.44,906.8228,44326.33,8425.369
0,0,6341.671,7632.277,0,67.34278,5988.268,1094.721,23270.78,205.5892,51797.15,18218.95
0,0.201293,4211.424,13053.02,38.44337,164.354,2978.905,330.7875,19898.86,36.17393,75844.23,22970.99
0,0,2427.529,10427.14,15.94659,360.8608,2315.084,834.3291,14420.91,1076.356,102144.9,22170.5
0,0,3886.215,5691.634,102.1121,413.9376,2189.166,0,6820.195,416.8371,113253.4,20097.45
0,0,6108.997,5302.449,247.6975,313.7447,5407.795,86.2459,3963.923,409.2971,119769.3,27530.89
0,2.697933,3660.001,15152.91,291.0384,129.3621,4972.737,295.1029,2837.805,334.1505,100521.7,23221.88
