Date1,Date2,Date3,Date4,Date5,Date6,Date7,Date8,Date9,Date10,Date11,Date12
76.10964288,0,2445.628,23118.13,1639.263,4.254927,95182.33,39015.26,4412.599,0,21530.04,17247.5
299.6086288,0,2018.437,8868.758,1051.065,49.71462,76992.86,22593.87,2773.278,96.78856,26953.03,10847.12
127.999512,0,7116.795,7002.315,672.7257,0,58518.63,18335.44,6076.111,17.60784,19389.18,11095.84
0,0,2545.02,3910.89,437.1492,34.14942,68753.33,26770.66,3959.795,185.259,32750.09,20242.99
0,0,7503.101,3945.402,601.3975,90.37309,36118.7,53133.34,6350.067,281.2346,40256.53,21699.05
34.65482964,48.81021,7600.914,11266.42,1033.58,265.2185,18584.77,42376.53,7328.456,1038.223,23760.06,20896.19
691.9676005,0,5259.845,13472.45,184.7747,57.26166,16710.84,29591.31,11496.87,0,25207.56,28647
0,3.977984,7929.541,10374.09,307.4945,21.20998,12778.35,48207.28,20466.43,83.22213,18120.47,31999.63
0.516788627,71.44345,1922.347,3697.644,61.864,0,16610.16,87317.18,12878.59,88.97284,12299.92,51643.33
0,127.1189,2208.326,7654.568,131.0447,0,14994.2,59861.23,1816.228,0,14275.34,48999.95
0,348.5606,4755.79,4695.933,55.48174,0,11171.63,23528.95,4809.987,0,11024.42,46845.93
0,308.1612,1136.643,1643.896,76.39416,27.17658,7321.624,38035.96,2749.197,130.2371,11058.64,15590.13
0,190.2325,2318.199,5302.14,0,15.99716,10221.68,18697.54,4297.626,65.52145,23140.19,10997.29
0,116.5842,1713.601,1780.127,0,0,11426.26,20877.12,6260.088,0,16117.06,18387.57
0,316.9626,0,7893.021,0,0,7389.18,30607.42,5439.177,0,12863.99,20589.66
0,492.9087,1953.706,14798.66,127.4833,0,20482.56,16519.39,5631.333,0,9770.628,13070.72
3.845334864,0,445.4525,6540.277,51.61023,0,7035.235,17739.56,4366.879,98.13167,7227.031,7281.794
69.78470347,0,140.2722,7176.848,190.6143,0,7405.03,17236.31,4780.136,60.46511,6586.749,7717.559
0,12.72114,35.87316,3280.58,124.4058,1.178332,13249.87,17757.19,8134.967,0,6547.063,11057.28
0,0,0,2015.125,130.8636,0,5015.326,21363.33,13079.38,660.4684,13153.2,7195.488
0,0,0,7024.596,64.03446,0,1884.391,33297.59,20367.65,503.8303,38754.15,2643.219
31.48728478,0,0,5535.705,56.22575,0,1512.334,39964.56,5610.377,526.8789,48202.24,4847.518
0,0,0,1677.564,20.2584,0,662.5657,21116.36,14895.15,216.0531,19781.93,15428
0,0,19.25814,4491.141,5.712026,0,3061.348,48896.8,36118.68,607.8248,30032.47,31116.14
0,0,0,4639.753,59.46177,0,2145.194,59834.42,72897.39,289.0847,28971.97,27417.75
0,78.34725,5727.095,7337.495,583.7815,0,11876.91,53139.53,47301.18,522.3612,41875.06,20829.96
96.29175711,13.93576,537.3115,4065.841,275.0692,0,802.6351,65989.75,28236.27,57.16757,41257.59,20190.78
0,62.40113,1536.168,4590.387,499.8903,0,126.1088,73921.02,58278.78,563.7381,29088.08,32793.87
0,0,920.0152,48.04193,577.6188,208.032,397.9777,66331.07,26123.98,311.3814,20966.93,24533.1
28.45332576,0,477.9913,540.0359,489.2133,400.2444,1779.814,70583.21,25418.95,756.1739,16168.37,22687.75
9.567961284,0,68.54849,0,235.0132,349.5681,2859.967,56460.03,47668.53,110.2489,16920.37,17903.2
89.94765756,0,794.933,0,72.11198,547.6502,240.5359,62477.98,44770.68,104.8328,24581.08,15977.51
81.13656333,0,332.3111,0,182.0113,868.1008,1576.716,81006.67,33265.08,0,13760.11,36708.01
368.0251624,0,411.0098,24.76655,253.9811,141.0533,3404.87,60841.05,25787.86,998.135,17665.19,22206.89
581.6855665,0,0,67.92522,288.8194,243.8044,1085.37,41167.1,39515.23,0,17621.03,16853.77
52.78078774,0,8002.117,3674.436,168.8737,488.7509,8266.485,34842.99,18913.02,13.8121,15001.93,16986.75
264.6218974,0,2060.963,260.606,119.1275,1273.256,481.0408,45381.89,25516.95,95.10864,9896.432,9704.46
598.7913743,0,2689.739,289.1722,85.84065,892.5094,973.9284,65122.67,27258.09,235.2922,6473.445,4596.37
219.1246189,0,2106.659,262.9178,66.06031,365.2742,0,34965.1,50140.37,0,5811.887,5601.894
0,0,945.1971,454.5634,41.17645,789.4304,391.0517,47367.49,33337.06,0,5904.542,9324.828
0,0,1962.769,488.7135,18.6531,284.8734,0,81071.27,17414.17,0.80111,3037.41,9288.174
322.9643709,0,2250.42,347.0953,0,365.5381,0,38190.23,26327.93,157.1749,1236.398,5691.08
242.9183423,0,2460.144,339.8002,0,224.0262,0,43599.17,31998.24,146.7336,1442.338,2579.224
0,0,783.6594,0,0.526466,274.0387,0,56309.13,28224.77,138.6441,3692.496,4769.865
0,0,1873.679,270.2972,28.02728,444.2201,1228.36,36345.18,25875.72,236.4835,2623.83,7862.135
283.86828,13.40042,14037.96,2651.31,1552.607,71.90292,10559.76,23619.7,15650.56,865.2296,10792.76,22354.42
1008.27281,0,4794.069,56.18773,474.3567,491.7374,8758.401,27211.41,7162.468,34.80226,7183.134,14352.98
165.5573946,0,10672.39,13.89904,253.1761,718.6652,5095.581,49514.62,2686.306,0,4255.694,14358.04
305.50921,0,11149.31,218.9612,820.2746,399.512,9341.081,34695.47,3655.79,190.3697,3214.003,10566.64
442.5701741,0,12142.2,757.6555,1833.887,273.6136,3410.597,36105.25,1531.801,436.9736,3043.653,5729.956
0,0,15961.12,665.0417,668.0936,384.9736,1307.894,19599.32,766.4075,412.5921,6741.808,2593.455
136.8846702,0,16250.99,4274.154,471.7611,356.8613,1848.484,15557.27,0,129.0695,3252.278,3129.383
623.185037,0,16799.65,7390.689,1374.211,585.5249,2855.434,15887.06,430.4054,477.9127,9364.633,4011.16
341.9812714,0,11623.47,8415.844,765.9103,933.3829,2884.842,6045.663,327.7852,0,21725.32,5098.206
0,0,4222.112,7557.231,668.2474,1032.691,1201.928,12495.81,843.2877,0,23615.87,3111.275
0,0,13218.26,16448.03,567.888,243.5241,6312.495,11267.6,7853.719,1125.812,27512.91,3694.996
0,0,6052.967,19515.09,326.2371,391.3609,393.6093,18012.56,4965.438,158.4281,31965.46,5515.214
0,0,10658.2,18145.92,498.7226,119.1545,1039.959,34003.47,11226.89,0,11316.63,7036.637
0,0,8615.807,19805.55,35.77788,320.3095,799.7793,54955.51,7595.001,209.4205,17435.76,7275.269
32.88574808,0,5543.84,18948.79,736.2057,807.5528,1515.251,56414.69,3779.965,51.12037,10714.03,6790.73
41.28830534,0,3373.455,27691.29,353.8562,1009.652,7535.465,57096.67,6459.029,0,9146.514,7135.985
44.24566453,0,1745.79,24363.76,202.072,970.369,16449.97,60084.1,3466.38,143.7368,4004.218,9497.893
9.369878493,0,713.1443,25799.52,475.1966,2232.118,22271.52,48940.54,685.6549,0,3321.697,11853.83
0,0,551.9081,26616.15,548.0411,2657.984,28758.46,48707.45,326.3996,0,3364.812,13479.48
0,0,1397.72,16183.28,13.06904,2224.463,28583.88,41623.54,5569.274,0,2017.736,17042.47
0,0,22871.83,30351.94,144.0076,874.8481,42919.9,27534.36,1432.379,16.44881,5120.869,14743.46
109.2331773,0,3416.625,7783.317,0.305857,477.0986,17603.91,7691.73,3197.109,0,3794.987,14241.21
0,0,2852.467,12046.63,22.23692,425.842,20180.29,16556.23,1280.26,0,2220.938,8082.269
0,0,3699.161,4939.519,183.1155,915.3464,13702.27,19000.3,1239.177,0,1436.97,3365.658
0,0,7829.069,3856.382,119.6297,872.7479,10444.57,10896.58,6072.483,39.4007,1156.651,2858.581
0,0,9561.424,2468.832,0,473.4085,7696.526,18968.83,2686.769,0,987.0615,3787.881
0,0,3901.713,1300.102,0.665777,1615.416,15312.98,29089.75,1068.275,64.59504,1534.764,11047.65
0,0,7971.162,7142.231,522.7253,1692.318,11021.32,13062.49,0,158.3414,1230.863,13905.59
0,0,11398.96,3188.043,511.0642,1183.716,14277.73,21670.07,3119.294,149.1283,1047.926,13785.13
0,0,10552.77,2597.691,395.4496,860.6122,9578.938,41983.45,660.3458,118.4236,470.8233,11643.74
0,0,20757.75,8567.402,950.1024,704.5049,22809.31,55683.06,1272.62,306.8896,2022.71,15557.42
0,0,3270.177,6252.439,601.3298,935.2976,27501.77,48570.5,4772.104,210.4683,1215.1,14396.31
9.429054727,0,1577.846,6547.719,541.8859,1856.638,18381.69,30317.23,6294.393,16.08001,1970.108,19517.06
13.45770196,0,1967.372,5047.073,825.091,2362.522,11970.07,13922.97,2734.409,128.4761,1991.785,15342.56
0,0,1371.544,1826.452,1008.502,390.7006,20322.81,26747.88,2378.672,143.1253,2821.141,9786.204
0,0,732.2069,2969.198,581.5191,414.6933,11922.09,39394.62,2498.295,192.5198,1040.064,4533.105
0,0,330.0014,4203.815,801.7095,841.7965,10194.39,22238.68,2798.7,16.29437,338.1245,11681.04
0,0,134.2858,2418.722,759.1986,34.57641,13229.69,34680.17,3576.557,46.03285,1294.34,13555.53
0,0,417.0935,1249.5,186.1905,772.4787,13159.24,44478.64,12313.62,34.90145,1719.952,16299.42
0,0,407.1668,1391.119,100.8678,357.5755,19253.08,42500.18,12532.21,6.931283,6374.738,13602.55
0,0.203574,8381.226,4224.073,752.017,223.7993,13508.52,38249.63,14864.8,71.70603,2791.643,10353.49
10.91654692,0,328.7512,1344.035,337.755,260.805,10991.83,38671.81,10842.99,0,4164.633,6081.202
0,0,717.3797,2048.971,1079.794,435.907,3251.17,37408.24,13897.96,0,6862.22,2524.002
0,0,1777.138,3336.19,743.0188,633.5029,87170.06,29645.85,11799.91,0,16483.64,16634.25
0,0,738.8189,1772.466,1825.093,592.405,113264.4,55792.34,4875.238,0,8988.589,35539.3
0,0,1022.368,1708.695,498.7214,178.0244,83362.96,37928.63,9787.525,0,6861.785,48678.98
0,0,1749.691,3178.748,411.577,155.3284,26176.4,52585.05,9354.49,180.4771,2832.93,51768.87
5.799121809,0,2498.599,11856.41,506.4692,223.4274,31673.49,36351.02,22584.9,73.86484,6488.452,42301.02
44.36790255,0,5316.2,3905.601,140.1723,269.5836,25916.46,48438.86,40722.69,8.595158,6217.401,23577.89
0,0,7318.031,7461.081,0,197.0771,25858.44,66899.2,56765.57,138.4834,5426.016,9912.202
0,0,11594.38,26896.15,0,106.014,22104.06,88885.19,21675.47,34.84231,8111.828,8636.898
0,0,2309.366,4159.702,0,713.4504,3714.754,73583.88,23286.72,126.053,5138.242,12760.68
0,0,1007.348,1940.361,0,417.7445,14997.51,40486.73,40789.54,17.06397,6536.748,13557.87
0,0,3499.758,437.8678,0,0,5344.19,17876.96,34926.39,467.813,14817.84,11612.87
0,0,5010.121,132.199,0,0,8464.679,20804.37,19634.61,275.2281,11285.21,8290.343
0,0,2933.818,4.736197,0,31.05456,5880.877,38826.34,32175.85,0,20235.7,7480.053
0,0,3688.837,199.6283,0,54.09712,2807.285,39214.92,34125.72,0,8696.032,6437.302
0,0,1360.345,347.4956,1.907459,36.34566,2718.616,17327.78,31340.46,0,14373.99,5734.378
0,0,4550.786,1118.907,62.15292,68.1743,3234.055,40057.36,28149.63,0,18401.04,3182.756
0,0,5351.74,2759.469,18.11265,326.0586,4620.217,56520.87,15467.16,0,8691.485,2776.653
48.84450469,14.63235,17362.77,9957.261,0,749.4456,13203.65,61348.25,21569.64,32.76012,16040.15,1349.447
938.37162,0,6576.921,2020.477,0,366.5069,3437.412,59313.96,15167.36,0,13827.64,2659.069
14.81466378,0,2487.443,2351.849,0,248.5194,3506.962,30276.4,16839.72,17.73179,5946.094,5098.144
51.31975201,0,1456.532,4001.271,2.63943,18.33178,2353.13,21478.24,4973.75,66.16911,9670.094,7638.689
319.9978437,0,4547.171,4411.372,0,0,5610.62,25020.83,14305.69,0,15763.04,10529.81
139.6163077,0,2756.139,7005.575,0,0,562.3589,31378.19,15935.24,0,10904.52,9276.009
345.305141,0,2526.132,5581.037,0,10.85522,5275.095,13321.83,8541.945,0,3112.256,7275.315
416.0448393,0,1757.601,5389.546,39.41428,0,4060.098,27579.03,6339.372,0,1975.839,7788.061
601.2597232,0,1047.501,735.0907,98.12078,102.6923,6135.209,17560.66,10931.23,0,3970.983,13541.05
829.4754005,0,3118.202,1790.591,330.3485,77.73507,6599.899,10320.07,6589.813,0,2343.43,26630.82
1.415566406,0,17244.94,8556.765,301.4091,367.0294,15156.94,37960.49,33237.75,0,2674.476,24340.76
0,0,6910.775,1237.69,132.637,0,5706.408,35756.69,46492.56,0,3631.033,36010.6
45.6609818,0,5442.719,2753.29,122.9633,88.66934,3900.025,36078.57,31531.52,0,3708.809,16241.98
146.3226136,0,3865.935,1032.958,53.08716,507.8254,2196.834,45475.71,43541.98,0,6799.976,29986.88
158.1808491,0,3227.508,1104.397,0,744.5103,1424.003,36248.85,40984.57,0,14814.93,19851.76
39.39295387,0,1408.448,947.0383,0,840.0111,2247.861,30696.12,23127.2,0,14444.93,19377.52
30.8890392,0,3228.643,160.8231,0,1444.229,1044.316,47583.02,38155.39,0,11260.06,11128.41
29.50534865,0,2829.674,438.98,49.07377,1461.528,3479.945,35267.04,21296.11,0,20680.22,2398.407
97.9675814,0,1084.673,11.66678,82.49769,1623.71,7185.377,30930.3,13031.33,0,8642.689,5612.53
288.4325517,0,1058.249,0,45.50754,1967.482,6644.617,38350.35,16317.4,0,11603.94,5574.143
22.26750181,0,7047.786,9998.879,252.5182,2256.509,17602.29,54286.64,9156.696,0,11308.25,5516.277
543.9215273,0,4028.898,816.3602,0,2676.036,14663.97,44389.82,18213.18,0,5804.703,8161.699
49.80006942,0,2714.242,1877.777,0,2634.439,15662.12,15578.53,25358.09,0,7751.233,11261.73
318.2262177,0,359.202,1770.675,0,1074.399,12677.92,12978.33,42282.67,0,10437.12,20253.98
0,0,669.0669,956.9411,0,1969.281,14388.03,11010.48,30562.79,15.80219,6062.853,21400.96
0,0,6087.26,1826.074,0,2183.979,24035.12,12462.49,16565.44,0,4633.107,24537.92
0,0,4731.071,2891.367,0,3052.924,29738.86,18652.7,12216.81,99.51079,10144.12,25304.58
0,0,839.9446,3586.669,0,1712.484,20669.41,11840.16,21255.98,416.8757,3594.581,20452.92
0,0,23.121,7203.517,0,956.3581,59896.01,6687.487,27579.65,227.449,2602.824,31565.85
0,0,1743.67,9382.666,1.360903,1440.421,59129.01,8560.379,19236.68,64.87074,3285.262,42149.39
0,0,7249.279,18843.79,87.41795,2590.192,63034.46,8897.026,10869.43,0,2638.007,16048.26
0,0,1572.881,6980.845,0,2064.794,43883.98,7437.718,17516.99,0,2162.113,10458.42
0,0,441.059,5869.988,0,1566.207,55882.8,3561.525,7521.767,0,2334.168,11012.96
0.108351247,0,85.65493,7571.72,0,806.6423,51134.78,7284.064,5130.875,0,657.8036,21198.52
0,0,370.1962,4303.139,0,74.46465,19517.77,12478.69,10217.74,0,797.6308,21246.99
0,0,933.9836,8194.233,0,71.22407,9892.056,17382.04,10276.01,18.46645,727.5007,15435.65
0,0,632.0188,4943.632,3.608336,611.2318,4685.872,20326.47,8421.612,0,1753.065,7851.452
21.69371654,0,716.7174,4061.339,3.915511,560.6383,3012.211,13693.02,1081.796,0,1574.424,2642.941
112.1010714,0,634.1246,5166.734,36.35075,515.0744,912.0796,16175.52,1441.055,0,3805.44,4781.225
6.227568017,0,488.2309,3200.494,70.11838,227.4927,2668.498,8780.572,5718.563,0,4175.234,14881.44
238.5482592,0,4434.614,9081.33,507.2194,550.1372,15064.72,19048.59,12604.62,15.27892,5373.875,23717.48
845.2664923,0,0,4896.392,0,497.7577,5301.993,15056.18,17138.86,0,9955.9,32017.15
0,0,2.595615,10064.76,2.960734,382.6227,5090.957,8739.025,7670.8,0,18458.29,35050.79
46.11977259,0,0,6712.011,0,25.85562,10955.32,6626.025,4649.005,0,12798.66,35064.09
246.7105504,0,0,3631.899,0,0.806019,14580.04,1449.375,8234.391,72.75972,5056.23,21385.24
39.2472521,0,0,3038.038,0,37.73922,15143.87,2287.299,3440.324,0,615.8657,11939.77
0,0,0,5927.845,0,22.05213,10907.33,7363.895,7464.793,0,798.9573,11620.4
0,0,102.6885,6247.941,0,16.19796,5141.534,10202.84,13253.4,285.1363,3718.504,6765.528
0,0,1504.837,5739.324,0,0,2784.274,22651.86,11296.83,0,7578.58,7895.691
0,0,3520.089,5834.933,0,0,2390.01,35953.95,5529.729,54.74027,2464.73,18462.09
0,0,12643.46,8745.328,0,0,8904.896,74647.6,5230.052,72.549,3518.509,13455.72
0,0,2158.733,3648.838,0,0,706.7335,57527.65,5490.014,753.8686,10715.07,11153.69
0,0,769.2,2186.095,0,81.4484,3384.863,38361.6,2881.439,0,11899.82,3501.921
0,0,5022.809,2446.391,0,404.5714,12541.21,52541.81,6079.432,722.4479,7259.736,6390.148
0,0,5935.662,2434.351,0,1252.636,12647.17,40530.03,8377.976,476.0861,8747.861,13206.02
5.858414339,85.82977,11162.18,2210.154,0,1787.207,15109.75,47537.84,6855.378,114.2398,16473.57,13483.75
0,0,16853.71,1730.956,20.0365,270.0081,10649.61,16198.86,1454.399,0,27405.84,17531.17
0,17.64266,7072.765,2081.167,366.4376,302.6078,26014.45,17017.38,1818.188,0,30634.42,19378.18
0,408.1097,12872.98,2082.093,182.6672,375.61,46744.25,19058.9,3618.145,0,9507.136,10963.84
0,37.93405,6513.205,2731.027,234.1229,50.74262,52667.63,7810.827,3992.513,50.78607,42305.98,9396.848
0,903.249,15488.78,7481.631,933.4471,974.8503,76789.58,3028.37,8765.264,388.2801,16294.35,7759.13
64.10863307,650.0825,6543.784,879.2242,120.17,432.6994,53163.74,881.9106,17176.63,0,10272.74,8896.099
0,113.6006,9627.799,1032.965,0,491.3354,57763.62,913.7845,13419.84,0,4315.339,7397.932
0,78.97756,11177.05,3749.817,0,88.25946,75181.52,22681.2,11825.46,131.0346,10380.61,3975.704
0,40.28351,11893.11,5035.015,8.402421,0,39229.51,92889.22,6286.312,0,21148.56,3365.505
7.086774403,73.28133,8757.762,1275.861,1.125537,0,66894.62,109186,15357.9,0,12584.39,5308.126
68.91172013,287.0167,7107.358,1698.045,0,0,107661.1,127577.5,33843.82,0,9117.819,8581.754
109.5190093,268.485,4238.123,280.1868,0,17.00271,114728,102783.8,34774.58,0,15058.73,10221.96
95.92106264,66.50104,2448.946,194.9457,13.32712,207.8131,82607.09,45136.69,12831.81,0,18144.77,14589.05
40.59724639,115.2634,2638.215,759.2069,0,0,60674.45,49624.84,2517.887,0,8898.21,10906.41
99.76509868,283.3263,10901.45,5871.623,166.2786,0,65367.67,41209.9,4057.743,0,7316.692,14620.17
55.51233014,123.7802,3148.539,477.5516,293.0784,0,31467.33,53906.84,5026.461,49.94731,11229.31,10184.32
44.44983189,47.94954,789.8494,371.2207,5.172795,0,43423.12,38209.79,2826.036,0,11103.15,15749.72
119.4067538,1.45467,3758.058,440.6358,0.561765,0,126250.5,26661.73,4387.271,0,11674.82,17670.51
85.73358935,132.2323,1271.84,205.4055,6.231792,0,65781.93,63189.55,5776.001,0,4694.521,13948.47
175.5026559,114.1433,1139.657,468.9713,31.82752,0,44191.17,41827.34,8658.67,160.0854,9599.677,14023.53
48.56963813,77.73563,1819.933,626.2759,146.2478,0,31937.55,78696.02,2987.905,0,23752.79,55892.93
151.9478378,20.23628,2886.208,561.9091,132.0911,0,19575.63,33486.86,5710.585,114.2011,14982.64,51700.59
413.3729358,42.94353,6331.693,758.6659,395.2563,0,11651.95,49220.73,15711,110.6951,17243.24,9431.968
0.683711778,99.10872,11045.05,1835.298,447.0538,0,20940.09,50797.7,7487.939,0,12019.37,9748.724
109.3745323,330.3839,31980.29,12888.43,449.0796,750.6226,35488.66,109686.5,3881.969,30.25425,18436.28,7911.958
904.7190598,88.46814,6996.393,3195.635,204.0695,168.7802,32483.16,57313.01,4086.463,318.5009,29808.73,6945.598
143.3913847,594.5943,5423.564,2936.145,27.17763,2.540773,22655.72,60524.96,563.9437,211.9001,27192.39,6628.802
36.791422,421.0063,5187.871,3065.823,46.64003,0,15276.14,60709.92,15029.01,0,8126.254,4409.77
177.522649,306.9812,8338.63,3422.128,170.6661,0,9521.225,23606.83,36630.54,0,10006.2,2501.071
438.8978143,175.6927,8970.187,3098.446,323.8824,0,8089.528,35925.15,49084.74,112.3698,15807.19,3362.749
372.362008,84.77851,12860.59,2643.582,506.7183,0,4244.538,33792.17,23994.64,0,11893.13,3028.649
81.06244774,211.2571,14386.57,6700.832,468.0013,0,5780.004,30667.28,21776.6,51.91299,8763.08,2855.427
0,0,20339.37,8043.599,466.7681,18.08928,8108.003,33158.8,41948.23,84.49536,10127.33,2033.31
4.902152789,0,19730.98,7558.31,440.4969,2.702259,10222.83,26046.25,30295.72,0.102518,5750.685,1024.135
99.85666261,0,27918.47,11129.98,109.9663,1.710374,16190.49,21047.76,12982.02,0,5680.238,626.654
74.07420525,0,8105.797,3181.968,72.77026,3.66539,7705.002,11212.77,10690.53,123.5263,6756.011,3834.637
144.9998925,0,11996.93,1464.579,0,27.04069,5679.704,7212.226,10852.64,242.8632,9289.054,5807.896
145.3973344,0,12384.45,956.6427,0,0,2124.934,17495.97,12325.27,265.3248,12459.02,3048.696
22.93830709,0,5712.947,1549.241,0,0,5746.355,27657.14,12723.27,232.2314,5440.323,1937.371
214.4440853,0,13195.66,2377.329,0,0,7184.173,42441.14,11846.61,136.7296,3336.259,1069.692
33.63637061,0,16736.86,2533.378,0,9.595413,11278.6,61770.93,4226.408,545.6654,5115.195,2473.868
0,0,16631.7,5557.65,0,0,11566.1,26414.46,13567.54,118.5203,13053.64,5892.613
0,11.54512,11292.02,5868.056,0,10.61761,13505.73,29082.94,11781.1,0,29297.65,4000.412
0,413.7922,5780.165,6885.991,33.02063,0,16525.88,23813.58,2325.778,0,17548.53,67.40659
0,633.2055,12821.03,13885.44,500.3543,483.702,25017.01,45743.97,6492.424,482.8322,8381.941,1032.197
382.2642557,349.5084,8470.234,6256.328,378.0869,0,9770.143,60944.01,1301.452,26.65466,8753.675,9864.382
4.854435621,414.9895,11836.02,7561.114,337.7191,20.95815,4451.096,46040.07,1724.546,4.041714,4232.543,17598.75
0,866.9603,11405.84,4593.525,25.06555,0,5452.261,86255.07,2130.629,1.513707,5100.232,12874.52
4.445411393,458.6178,11313.52,5926.636,0,0,6220.85,89868.94,1000.67,0,3488.587,10614.95
70.70234742,560.0577,10617,6123.287,0,0,7272.892,50064.74,651.7481,0,3631.121,14077.21
303.6271473,311.2584,9627.462,3185.626,2.693145,0,28690.46,43534.31,1304.208,0,3025.34,13229.73
366.0531027,671.2772,17405.51,3633.611,284.9615,0,83122.38,32735.4,2908.204,0,6294.815,11011.58
92.99602909,506.0576,13296.91,1796.602,738.139,0,73490.29,30166.27,5770.251,0,8057.144,13125.26
0,82.61737,12270.06,4563.035,1362.594,62.26311,39111.81,26094.69,9143.943,0,7402.765,10688.48
0,162.0065,15289.51,16890.73,1535.182,0,37444.92,10550.47,10971.45,0,3371.743,7966.482
0,245.9956,5671.38,12745.12,1646.212,0,19711.01,19595.83,6994.793,0,3524.768,12784.55
7.462196976,496.695,1957.426,9536.369,901.8507,47.15771,23304.82,22460.01,2829.407,8.545458,3404.853,5994.882
134.5550208,22.84773,1218.09,18914.21,464.4346,59.90916,15776.63,29424.66,60.88023,83.20825,4502.401,10658.53
66.19571802,0,3090.974,16124.68,132.481,0,15908.92,15551.09,0.100454,0,3885.939,18300.11
21.97452572,529.3163,1543.156,4747.141,152.8257,0,18317.59,18186.82,0,5.458047,3992.848,18281.21
190.3707604,156.379,0.70217,5142.019,353.1346,22.93509,19443,24908.64,2110.684,0,700.3602,14785
135.258337,150.4968,876.8298,7628.319,141.0216,0.30582,37998.39,31738.97,2847.901,0,1606.643,9728.714
501.9793092,135.5591,828.0798,8088.706,27.78193,0,37233.4,30172.26,3938.364,0,2227.676,8973.408
996.2532213,518.3116,2088.675,5609.467,402.8646,24.56052,27994.2,31431.4,2387.823,0,740.0144,7342.146
1019.560361,203.6184,10656.47,13634.7,202.745,19.71997,32765.56,24142.47,4727.8,699.1596,1904.869,6833.412
1218.46063,0.909103,484.8672,6479.129,0,0,27825.76,11328.43,3675.506,614.3406,5812.803,5043.159
937.4768281,13.74922,583.9721,4579.813,0.200622,0,32791.5,17880.85,1264.21,311.5967,3796.389,3812.759
1455.947032,0,1876.412,18222.75,61.13168,8.058881,16796.89,58076.73,5060.374,575.9122,2485.017,4603.836
1868.773682,41.17393,2743.539,22010.89,153.4283,315.1777,11526.96,66803.56,364.1044,1175.097,1108.774,6228.413
1053.90439,102.2801,877.6217,28997.51,0,132.2384,12195.27,92890.43,0,92.14255,4618.07,5201.598
403.2677541,0,0,24463.86,0,157.48,8302.827,71090.19,1573.468,95.81548,8613.354,2703.884
529.1766165,394.2399,661.4307,35237.51,5.501836,414.2874,16230.6,74677.65,2140.926,149.0205,16422.05,3000.864
314.2227183,203.7193,418.417,20270.64,0.880153,965.0719,19325.13,66666.81,2568.799,352.2417,17832.97,4134.45
464.2329608,507.1351,674.7314,11723.79,42.17755,725.5198,24471.76,101782.9,2898.948,23.0701,26485.36,2919.133
879.0388168,150.4812,7744.964,30268.17,0.711688,587.3791,30831.49,95449.13,2170.257,263.8246,27947.76,8808.202
485.5036506,147.1936,0,22093.8,57.74267,141.6394,14377.72,81098.51,5867.328,0,18460.45,12133.98
580.0878843,17.33202,0,14469.38,78.48999,24.89385,7818.473,38880.24,15850.36,0,19656.63,6496.985
242.0866673,4.134892,0,19730.81,152.4436,40.67403,4181.092,25288.74,21698.56,19.62971,20716.57,13179.23
0,136.5449,2.852634,14373.64,316.0536,147.8592,4687.972,54141.59,13752.35,0,12224.28,8084.74
319.4289657,0,114.7079,8550.167,158.3728,94.63628,7117.142,43625.03,18197.18,0,16850.28,5576.078
234.5210746,0,756.9602,5373.201,28.21161,0,7321.478,47741.79,15459.21,0,5739.603,7274.535
549.9581654,0,812.7895,15960.64,108.121,8.078399,2707.01,47169.5,11885.27,0,11030.04,8658.968
505.240658,13.83092,7974.959,54267.27,30.5576,235.6989,3774.949,32391.06,4561.656,0,13042.88,20382.34
424.4823122,2.324549,11079.78,30243.25,84.45452,233.6685,3645.293,29263.49,627.646,10.93019,17561.43,10745.74
862.7714552,59.50357,25009.57,34708.71,520.8795,595.9371,9022.679,32778.14,912.6699,132.9629,8244.514,19042.1
1915.715922,0,10383.87,6164.091,733.1833,5.999422,8601.619,18607.91,4073.078,0,5399.594,11285.63
233.7698779,0,5933.189,9816.63,463.4475,0,7274.113,24013.29,5860.47,0,2721.992,25476.32
1.842727095,0,6856.055,1799.549,1518.975,0,4167.695,17801.68,9146.999,0,2348.177,31967.01
10.07230302,0,9392.034,3971.857,986.9758,0,5792.773,9870.487,14701.42,37.2912,2115.252,24252.93
96.91722908,0,6865.847,4452.844,500.8741,0,1921.673,13662.18,22419.45,0,1436.377,35263.14
31.95166727,0,8031.202,4395.907,156.5794,17.69411,3791.944,10930.82,22103.98,0,1989.055,30682.52
249.6383987,0,10231.61,3922.409,258.7604,0,5866.413,15070.56,13021.63,0,2470.33,24022.06
164.562818,0,7811.229,1995.808,178.1409,18.84499,17993.45,17574.37,5140.183,199.0823,3689.643,68728.47
252.9339493,0,14631.28,3641.97,2.174554,352.8753,31183.91,16401.43,9316.815,290.648,4271.077,95006.78
563.2189216,0,24831.96,18469.43,209.1447,0,40405.38,14794.35,10417.96,299.098,4560.215,52336.96
559.5869754,0,8369.538,12665.36,372.7287,56.77329,36545.33,21725.88,5354.289,771.9005,3630.396,52582.01
378.0438844,0,15485.03,6318.026,0,0,38571.6,17247.73,3009.589,698.8166,2276.719,45606.7
203.0623368,0,6060.289,1764.783,120.0046,4.957066,28038.82,30530.97,3492.83,300.5607,3798.867,26516.82
