Date1 girl,Date1 boy,Date2 girl,Date2 boy,Date3 girl,Date3 boy,Date4 girl,Date4 boy,Date5 girl,Date5 boy,Date6 girl,Date6 boy,Date7 girl,Date7 boy,Date8 girl,Date8 boy,Date9 girl,Date9 boy,Date10 girl,Date10 boy,Date11 girl,Date11 boy,Date12 girl,Date12 boy
1.018933,0.929021,0.927908,0.406035,0.162709,0.691977,0.147326,0.555897,0.078152,0.599713,0.339512,0.463941,0.101213,0.170622,0.073031,0.484168,1.285356,0.171636,0.105056,0.341992,0.990626,0.359946,1.478735,0.111442
1.021495,0.831669,0.924064,0.406035,0.163991,0.686853,0.143483,0.562301,0.079433,0.599713,0.339512,0.466503,0.102494,0.205206,0.075594,0.485449,1.294325,0.171636,0.103775,0.338149,0.994469,0.357384,1.462082,0.106318
1.017652,0.758655,0.921502,0.404754,0.160147,0.686853,0.153732,0.567425,0.076871,0.599713,0.340793,0.467784,0.103775,0.223138,0.07175,0.485449,1.294325,0.172917,0.107619,0.336868,0.986783,0.357384,1.450552,0.10888
1.027902,0.747127,0.93047,0.406035,0.160147,0.680449,0.15117,0.568705,0.078152,0.602275,0.338231,0.469065,0.098651,0.224419,0.067906,0.48673,1.30073,0.171636,0.106338,0.336868,0.979096,0.358665,1.431337,0.107599
1.041995,0.735599,0.926627,0.406035,0.161428,0.679168,0.155013,0.569986,0.078152,0.600994,0.333106,0.466503,0.103775,0.214172,0.074313,0.488011,1.305855,0.172917,0.103775,0.338149,0.979096,0.357384,1.432618,0.107599
1.039433,0.734318,0.925346,0.406035,0.158866,0.675325,0.155013,0.572548,0.076871,0.604837,0.333106,0.465222,0.102494,0.21161,0.075594,0.484168,1.305855,0.172917,0.106338,0.336868,0.975253,0.353541,1.436461,0.107599
1.034308,0.727913,0.927908,0.406035,0.160147,0.676606,0.155013,0.573829,0.079433,0.603556,0.335668,0.46266,0.099932,0.202644,0.076875,0.485449,1.304574,0.172917,0.106338,0.33943,0.973972,0.35226,1.419808,0.10888
1.041995,0.730475,0.920221,0.406035,0.160147,0.674044,0.156294,0.57511,0.076871,0.604837,0.333106,0.461379,0.103775,0.192397,0.076875,0.484168,1.313542,0.174198,0.105056,0.33943,0.970128,0.354822,1.400593,0.107599
1.033027,0.729194,0.931751,0.406035,0.157585,0.671482,0.155013,0.573829,0.074308,0.604837,0.336949,0.465222,0.101213,0.173184,0.075594,0.482887,1.309699,0.172917,0.107619,0.33943,0.963723,0.358665,1.364724,0.110161
1.035589,0.729194,0.93047,0.408597,0.160147,0.671482,0.157575,0.573829,0.076871,0.606117,0.336949,0.46266,0.099932,0.205206,0.078157,0.482887,1.304574,0.175479,0.106338,0.338149,0.963723,0.358665,1.335261,0.10888
1.038152,0.731756,0.924064,0.406035,0.158866,0.66892,0.155013,0.572548,0.078152,0.608679,0.342074,0.465222,0.103775,0.224419,0.075594,0.482887,1.307136,0.175479,0.102494,0.336868,0.957317,0.359946,1.305797,0.105037
1.02662,0.729194,0.924064,0.404754,0.178084,0.667639,0.157575,0.573829,0.075589,0.612522,0.338231,0.46266,0.102494,0.229542,0.076875,0.482887,1.303293,0.175479,0.106338,0.331745,0.957317,0.359946,1.292987,0.10888
1.027902,0.727913,0.920221,0.406035,0.158866,0.665077,0.155013,0.573829,0.076871,0.615084,0.339512,0.460099,0.101213,0.220576,0.076875,0.482887,1.307136,0.174198,0.106338,0.321498,0.956036,0.358665,1.276333,0.107599
1.020214,0.725351,0.921502,0.406035,0.156304,0.662516,0.156294,0.572548,0.075589,0.613803,0.338231,0.465222,0.103775,0.21161,0.074313,0.481606,1.304574,0.174198,0.106338,0.320217,0.943225,0.359946,1.27249,0.106318
1.008683,0.734318,0.926627,0.403474,0.156304,0.657392,0.160137,0.57511,0.073027,0.617645,0.334387,0.46266,0.102494,0.218014,0.074313,0.479045,1.30073,0.174198,0.1089,0.320217,0.962442,0.354822,1.264804,0.105037
1.011245,0.736879,0.929189,0.402193,0.156304,0.658673,0.156294,0.57511,0.075589,0.606117,0.335668,0.461379,0.102494,0.2257,0.073031,0.479045,1.304574,0.174198,0.107619,0.317655,0.99575,0.356103,1.276333,0.106318
1.011245,0.757375,0.920221,0.402193,0.156304,0.657392,0.160137,0.57511,0.075589,0.608679,0.339512,0.46266,0.105056,0.22698,0.076875,0.477764,1.305855,0.174198,0.106338,0.317655,1.057243,0.356103,1.286582,0.106318
1.011245,0.936707,0.920221,0.404754,0.158866,0.659954,0.160137,0.57511,0.074308,0.60996,0.342074,0.463941,0.103775,0.230823,0.075594,0.477764,1.312261,0.175479,0.107619,0.315094,1.081584,0.357384,1.217406,0.110161
1.020214,0.962326,0.91894,0.402193,0.149898,0.661235,0.158856,0.576391,0.076871,0.604837,0.334387,0.465222,0.102494,0.228261,0.073031,0.475202,1.309699,0.175479,0.107619,0.315094,1.128985,0.357384,1.216125,0.10888
1.024058,0.975135,0.920221,0.402193,0.146054,0.661235,0.160137,0.576391,0.069184,0.606117,0.333106,0.463941,0.102494,0.2257,0.073031,0.476483,1.316105,0.172917,0.105056,0.315094,1.171261,0.359946,1.208439,0.110161
1.029183,0.984102,0.924064,0.402193,0.149898,0.659954,0.158856,0.576391,0.075589,0.607398,0.333106,0.463941,0.103775,0.223138,0.07175,0.477764,1.317386,0.17676,0.107619,0.315094,1.176385,0.358665,1.226374,0.111442
1.031745,0.990507,0.922783,0.400912,0.139648,0.657392,0.160137,0.577672,0.076871,0.604837,0.330544,0.46266,0.102494,0.223138,0.073031,0.477764,1.309699,0.17676,0.105056,0.315094,1.191759,0.358665,1.20972,0.107599
1.040714,1.00844,0.917659,0.404754,0.142211,0.657392,0.158856,0.576391,0.074308,0.608679,0.330544,0.469065,0.103775,0.2257,0.073031,0.476483,1.312261,0.17676,0.105056,0.316374,1.187915,0.358665,1.203315,0.111442
1.03687,0.975135,0.916377,0.403474,0.139648,0.653549,0.156294,0.576391,0.076871,0.603556,0.330544,0.466503,0.101213,0.224419,0.07175,0.476483,1.318667,0.175479,0.107619,0.326621,1.20457,0.358665,1.186662,0.10888
1.041995,0.953359,0.915096,0.402193,0.131961,0.650987,0.1627,0.57511,0.075589,0.606117,0.334387,0.463941,0.101213,0.219295,0.074313,0.479045,1.326354,0.174198,0.107619,0.326621,1.20457,0.358665,1.175133,0.107599
1.044558,0.932864,0.921502,0.402193,0.133242,0.644582,0.160137,0.57511,0.074308,0.608679,0.336949,0.465222,0.101213,0.223138,0.067906,0.476483,1.327635,0.174198,0.107619,0.32406,1.222505,0.358665,1.170009,0.10888
1.045839,0.952078,0.916377,0.406035,0.138367,0.643301,0.163981,0.576391,0.076871,0.60996,0.330544,0.466503,0.103775,0.22698,0.074313,0.475202,1.323792,0.174198,0.107619,0.326621,1.276311,0.357384,1.19691,0.10888
1.061214,0.966169,0.913815,0.408597,0.138367,0.640739,0.160137,0.576391,0.076871,0.60996,0.331825,0.466503,0.101213,0.223138,0.074313,0.47264,1.323792,0.174198,0.107619,0.326621,1.300652,0.357384,1.185381,0.10888
1.058652,0.977697,0.912534,0.411159,0.143492,0.638178,0.1627,0.57511,0.074308,0.60996,0.333106,0.466503,0.103775,0.223138,0.07175,0.473921,1.319948,0.175479,0.105056,0.32406,1.33268,0.358665,1.237903,0.114004
1.05737,0.99563,0.906128,0.400912,0.146054,0.635616,0.161419,0.576391,0.076871,0.612522,0.331825,0.46266,0.102494,0.223138,0.073031,0.475202,1.325073,0.175479,0.107619,0.322779,1.341647,0.361227,1.264804,0.115285
1.049683,1.036621,0.916377,0.409878,0.147335,0.635616,0.161419,0.576391,0.073027,0.616364,0.331825,0.465222,0.102494,0.223138,0.07175,0.476483,1.325073,0.171636,0.107619,0.322779,1.359583,0.358665,1.28402,0.115285
1.048402,1.086578,0.912534,0.409878,0.149898,0.633054,0.1627,0.57511,0.074308,0.62405,0.330544,0.46266,0.103775,0.221857,0.073031,0.477764,1.326354,0.174198,0.106338,0.320217,1.372394,0.361227,1.273771,0.112723
1.044558,1.096825,0.909971,0.409878,0.149898,0.630492,0.161419,0.57511,0.075589,0.618926,0.340793,0.46266,0.102494,0.221857,0.073031,0.477764,1.323792,0.175479,0.107619,0.321498,1.371113,0.359946,1.268647,0.114004
1.041995,1.10323,0.907409,0.406035,0.169115,0.629211,0.161419,0.576391,0.074308,0.617645,0.334387,0.461379,0.102494,0.221857,0.070469,0.477764,1.317386,0.17676,0.107619,0.322779,1.355739,0.359946,1.277614,0.114004
1.038152,1.100668,0.906128,0.397069,0.149898,0.621525,0.158856,0.573829,0.076871,0.611241,0.333106,0.46266,0.105056,0.223138,0.073031,0.479045,1.318667,0.171636,0.106338,0.32406,1.367269,0.361227,1.330136,0.114004
1.034308,1.104511,0.909971,0.403474,0.133242,0.620244,0.166543,0.57511,0.076871,0.606117,0.330544,0.456256,0.102494,0.191116,0.069188,0.477764,1.321229,0.171636,0.1089,0.322779,1.339085,0.357384,1.319888,0.114004
1.008683,1.100668,0.907409,0.404754,0.129399,0.624087,0.170386,0.57511,0.075589,0.606117,0.330544,0.457537,0.102494,0.130915,0.069188,0.476483,1.328916,0.172917,0.107619,0.32406,1.29809,0.359946,1.295549,0.114004
1.008683,1.098106,0.904847,0.407316,0.134524,0.622806,0.176792,0.57511,0.076871,0.604837,0.329262,0.457537,0.105056,0.106579,0.07175,0.479045,1.325073,0.171636,0.106338,0.30997,1.280154,0.359946,1.330136,0.114004
1.021495,1.095544,0.904847,0.407316,0.138367,0.622806,0.179354,0.573829,0.075589,0.599713,0.330544,0.458818,0.103775,0.10786,0.069188,0.473921,1.326354,0.171636,0.1089,0.312532,1.246846,0.358665,1.263523,0.116566
1.027902,1.098106,0.901003,0.407316,0.139648,0.622806,0.176792,0.573829,0.075589,0.599713,0.333106,0.46266,0.105056,0.110421,0.07175,0.473921,1.323792,0.172917,0.107619,0.30997,1.2161,0.356103,1.231498,0.115285
1.012527,1.095544,0.904847,0.408597,0.144773,0.624087,0.167824,0.573829,0.078152,0.597151,0.334387,0.461379,0.105056,0.112983,0.069188,0.473921,1.334041,0.172917,0.106338,0.311251,1.191759,0.361227,1.199472,0.137061
1.024058,1.092982,0.903566,0.407316,0.144773,0.622806,0.169105,0.571267,0.075589,0.598432,0.336949,0.460099,0.102494,0.110421,0.070469,0.47264,1.331479,0.170355,0.1089,0.311251,1.196883,0.365069,1.194348,0.115285
1.022777,1.095544,0.899722,0.407316,0.143492,0.621525,0.166543,0.569986,0.074308,0.599713,0.335668,0.46266,0.105056,0.10786,0.069188,0.468798,1.334041,0.172917,0.107619,0.311251,1.155888,0.362507,1.185381,0.115285
1.020214,1.096825,0.899722,0.407316,0.143492,0.621525,0.169105,0.571267,0.076871,0.602275,0.330544,0.46266,0.106338,0.109141,0.070469,0.468798,1.345572,0.171636,0.103775,0.308689,1.137952,0.361227,1.182819,0.10888
1.027902,1.099387,0.89716,0.409878,0.144773,0.618963,0.165262,0.571267,0.076871,0.604837,0.331825,0.46266,0.103775,0.10786,0.070469,0.470079,1.336603,0.172917,0.107619,0.308689,1.07646,0.363788,1.168728,0.112723
1.029183,1.099387,0.903566,0.411159,0.142211,0.616401,0.161419,0.573829,0.074308,0.600994,0.330544,0.461379,0.105056,0.111702,0.067906,0.468798,1.336603,0.172917,0.1089,0.308689,1.079022,0.363788,1.158479,0.112723
1.024058,1.099387,0.89716,0.411159,0.143492,0.616401,0.12811,0.57511,0.075589,0.604837,0.329262,0.460099,0.107619,0.106579,0.069188,0.468798,1.335322,0.172917,0.106338,0.30997,1.094395,0.361227,1.158479,0.114004
1.029183,1.100668,0.893316,0.409878,0.139648,0.612559,0.157575,0.573829,0.073027,0.603556,0.336949,0.46266,0.101213,0.10786,0.064063,0.468798,1.336603,0.174198,0.1089,0.313813,1.080303,0.358665,1.168728,0.114004
1.022777,1.10323,0.892035,0.411159,0.142211,0.609997,0.170386,0.573829,0.073027,0.607398,0.334387,0.463941,0.103775,0.109141,0.070469,0.47136,1.335322,0.172917,0.106338,0.318936,1.072616,0.358665,1.162322,0.114004
1.022777,1.105792,0.898441,0.41244,0.140929,0.608716,0.17423,0.573829,0.075589,0.607398,0.335668,0.466503,0.105056,0.127073,0.069188,0.470079,1.331479,0.174198,0.106338,0.317655,1.073897,0.361227,1.157198,0.114004
1.035589,1.099387,0.89716,0.41244,0.137086,0.607435,0.172948,0.57511,0.073027,0.608679,0.331825,0.463941,0.105056,0.13732,0.067906,0.47136,1.328916,0.172917,0.107619,0.311251,1.066211,0.363788,1.141826,0.115285
1.034308,1.095544,0.888191,0.41372,0.143492,0.603592,0.166543,0.573829,0.073027,0.607398,0.331825,0.458818,0.103775,0.130915,0.069188,0.47264,1.331479,0.174198,0.1089,0.308689,1.058524,0.362507,1.130297,0.111442
1.035589,1.098106,0.889473,0.41372,0.147335,0.602311,0.166543,0.573829,0.071746,0.608679,0.333106,0.46266,0.105056,0.134758,0.067906,0.47136,1.337885,0.172917,0.105056,0.308689,1.062368,0.363788,1.120049,0.111442
1.034308,1.112196,0.885629,0.41372,0.143492,0.60103,0.160137,0.572548,0.070465,0.604837,0.331825,0.461379,0.105056,0.134758,0.067906,0.47136,1.340447,0.174198,0.107619,0.307408,1.066211,0.362507,1.12133,0.112723
1.022777,1.128849,0.892035,0.411159,0.147335,0.597187,0.15117,0.572548,0.075589,0.60996,0.333106,0.46266,0.106338,0.134758,0.065344,0.47136,1.335322,0.175479,0.105056,0.306128,1.086708,0.362507,1.137983,0.110161
1.009964,1.137815,0.893316,0.41244,0.151179,0.594625,0.144764,0.572548,0.070465,0.606117,0.331825,0.460099,0.105056,0.130915,0.062781,0.47264,1.337885,0.172917,0.106338,0.306128,1.084146,0.363788,1.126454,0.110161
1.015089,1.151906,0.889473,0.416282,0.155022,0.595906,0.119142,0.571267,0.070465,0.603556,0.333106,0.46266,0.103775,0.129634,0.065344,0.475202,1.343009,0.17676,0.110181,0.306128,1.099519,0.358665,1.103395,0.111442
1.021495,1.158311,0.884348,0.416282,0.157585,0.593345,0.122986,0.571267,0.074308,0.60996,0.333106,0.456256,0.106338,0.129634,0.062781,0.476483,1.337885,0.175479,0.107619,0.306128,1.098238,0.361227,1.088023,0.110161
1.022777,1.164715,0.883067,0.417563,0.153741,0.590783,0.121704,0.572548,0.074308,0.607398,0.327981,0.46266,0.106338,0.129634,0.0615,0.475202,1.334041,0.175479,0.106338,0.306128,1.091833,0.362507,1.072651,0.110161
1.01637,1.186491,0.881786,0.415001,0.155022,0.590783,0.122986,0.572548,0.073027,0.604837,0.329262,0.46266,0.106338,0.134758,0.065344,0.475202,1.337885,0.175479,0.107619,0.307408,1.105925,0.359946,1.090585,0.106318
1.01637,1.203144,0.885629,0.415001,0.157585,0.590783,0.121704,0.572548,0.075589,0.607398,0.330544,0.453694,0.107619,0.134758,0.060219,0.473921,1.346853,0.17676,0.107619,0.301004,1.075179,0.362507,1.100833,0.107599
1.031745,1.210829,0.88691,0.417563,0.157585,0.58694,0.119142,0.572548,0.076871,0.611241,0.333106,0.451132,0.1089,0.127073,0.064063,0.475202,1.340447,0.175479,0.106338,0.303566,1.086708,0.365069,1.122611,0.107599
1.025339,1.210829,0.881786,0.415001,0.156304,0.585659,0.120423,0.57511,0.073027,0.613803,0.338231,0.452413,0.106338,0.100175,0.062781,0.473921,1.341728,0.172917,0.107619,0.315094,1.079022,0.367631,1.145669,0.107599
1.017652,1.223639,0.889473,0.416282,0.160147,0.585659,0.119142,0.578952,0.080714,0.612522,0.333106,0.451132,0.106338,0.159094,0.066625,0.47136,1.343009,0.167794,0.107619,0.317655,1.043151,0.365069,1.149512,0.10888
1.020214,1.232605,0.885629,0.416282,0.160147,0.584378,0.122986,0.573829,0.084558,0.615084,0.333106,0.452413,0.1089,0.157814,0.067906,0.47136,1.340447,0.174198,0.106338,0.316374,1.022653,0.365069,1.132859,0.110161
1.01637,1.22492,0.877942,0.417563,0.160147,0.583097,0.120423,0.572548,0.080714,0.613803,0.334387,0.458818,0.1089,0.178307,0.065344,0.470079,1.349415,0.174198,0.106338,0.315094,1.066211,0.365069,1.141826,0.10888
1.017652,1.231324,0.888191,0.420125,0.166553,0.581816,0.112737,0.571267,0.083276,0.613803,0.336949,0.454975,0.107619,0.278215,0.070469,0.470079,1.346853,0.172917,0.1089,0.313813,1.067492,0.365069,1.153355,0.112723
1.031745,1.232605,0.880504,0.417563,0.167834,0.579254,0.131953,0.572548,0.080714,0.612522,0.335668,0.456256,0.1089,0.31408,0.067906,0.468798,1.345572,0.172917,0.106338,0.312532,1.061086,0.359946,1.14695,0.114004
1.035589,1.227481,0.884348,0.417563,0.167834,0.579254,0.163981,0.572548,0.081995,0.616364,0.334387,0.458818,0.110181,0.321765,0.070469,0.470079,1.349415,0.169075,0.1089,0.302285,1.068773,0.359946,1.129016,0.112723
1.049683,1.231324,0.877942,0.418844,0.170396,0.572849,0.166543,0.572548,0.084558,0.616364,0.335668,0.458818,0.105056,0.334573,0.069188,0.470079,1.346853,0.169075,0.107619,0.306128,1.084146,0.359946,1.117487,0.114004
1.052245,1.232605,0.874099,0.421406,0.17424,0.577973,0.149889,0.572548,0.084558,0.613803,0.333106,0.460099,0.1089,0.338416,0.069188,0.468798,1.351977,0.170355,0.105056,0.30997,1.082865,0.363788,1.127735,0.110161
1.053527,1.228763,0.876661,0.420125,0.167834,0.572849,0.153732,0.572548,0.085839,0.616364,0.334387,0.460099,0.106338,0.338416,0.07175,0.468798,1.353259,0.171636,0.1089,0.312532,1.077741,0.365069,1.139264,0.110161
1.063777,1.237729,0.883067,0.418844,0.171678,0.570287,0.157575,0.572548,0.08712,0.617645,0.334387,0.46266,0.107619,0.338416,0.069188,0.468798,1.351977,0.171636,0.1089,0.313813,1.073897,0.362507,1.135421,0.110161
1.075308,1.233886,0.879223,0.421406,0.170396,0.571568,0.169105,0.57511,0.083276,0.617645,0.331825,0.465222,0.1089,0.340978,0.07175,0.466236,1.363508,0.170355,0.106338,0.313813,1.077741,0.365069,1.126454,0.111442
1.07787,1.246696,0.883067,0.421406,0.167834,0.567726,0.17423,0.577672,0.081995,0.613803,0.334387,0.463941,0.1089,0.330731,0.073031,0.466236,1.368633,0.167794,0.107619,0.301004,1.079022,0.363788,1.139264,0.114004
1.079152,1.263348,0.874099,0.421406,0.169115,0.566445,0.178073,0.580233,0.08712,0.613803,0.335668,0.465222,0.107619,0.328169,0.069188,0.466236,1.369914,0.170355,0.107619,0.299723,1.079022,0.363788,1.14695,0.114004
1.080433,1.281281,0.876661,0.421406,0.167834,0.565164,0.1627,0.582795,0.084558,0.612522,0.333106,0.463941,0.111462,0.31408,0.07175,0.466236,1.372476,0.170355,0.103775,0.299723,1.073897,0.359946,1.14695,0.110161
1.081714,1.296653,0.872817,0.423967,0.165272,0.563883,0.175511,0.581514,0.085839,0.617645,0.333106,0.465222,0.110181,0.252598,0.069188,0.463674,1.37632,0.170355,0.1089,0.301004,1.070054,0.361227,1.155917,0.114004
1.082996,1.309462,0.867693,0.423967,0.166553,0.563883,0.176792,0.585357,0.085839,0.612522,0.331825,0.465222,0.107619,0.188554,0.07175,0.464955,1.373757,0.170355,0.107619,0.298442,1.068773,0.365069,1.161041,0.114004
1.072745,1.313305,0.862568,0.425248,0.167834,0.565164,0.183197,0.587919,0.084558,0.616364,0.335668,0.46266,0.1089,0.070715,0.069188,0.464955,1.372476,0.170355,0.106338,0.297161,1.055962,0.362507,1.166165,0.111442
1.063777,1.314586,0.86513,0.426529,0.162709,0.562602,0.183197,0.589199,0.08712,0.613803,0.334387,0.463941,0.107619,0.191116,0.069188,0.464955,1.375039,0.170355,0.1089,0.304847,1.045713,0.36635,1.172571,0.111442
1.053527,1.317148,0.879223,0.426529,0.167834,0.563883,0.185759,0.591761,0.088401,0.618926,0.331825,0.465222,0.106338,0.259002,0.07175,0.463674,1.384007,0.171636,0.107619,0.30997,1.014967,0.36635,1.182819,0.111442
1.058652,1.312024,0.879223,0.429091,0.166553,0.618963,0.167824,0.593042,0.084558,0.618926,0.334387,0.465222,0.106338,0.209048,0.069188,0.458551,1.378882,0.171636,0.106338,0.311251,1.025216,0.367631,1.190505,0.112723
1.05737,1.3069,0.872817,0.425248,0.163991,0.659954,0.167824,0.594323,0.08712,0.620207,0.330544,0.466503,0.106338,0.257721,0.07175,0.459832,1.368633,0.170355,0.107619,0.30997,1.012405,0.365069,1.186662,0.112723
1.063777,1.301776,0.871536,0.42781,0.165272,0.671482,0.169105,0.594323,0.08712,0.618926,0.331825,0.466503,0.103775,0.15269,0.069188,0.461113,1.372476,0.171636,0.1089,0.306128,0.990626,0.367631,1.1841,0.112723
1.063777,1.303057,0.868974,0.42781,0.162709,0.676606,0.165262,0.594323,0.081995,0.62405,0.335668,0.463941,0.103775,0.025884,0.07175,0.461113,1.377601,0.169075,0.106338,0.307408,1.000875,0.36635,1.181538,0.114004
1.072745,1.303057,0.883067,0.426529,0.162709,0.679168,0.166543,0.591761,0.08712,0.622769,0.331825,0.465222,0.107619,0.157547,0.07175,0.461113,1.385288,0.172917,0.1089,0.30997,1.004718,0.363788,1.1841,0.114004
1.088121,1.304338,0.868974,0.423967,0.162709,0.676606,0.165262,0.591761,0.084558,0.62405,0.331825,0.485716,0.1089,0.236961,0.070469,0.459832,1.390413,0.170355,0.105056,0.311251,0.998313,0.363788,1.185381,0.10888
1.090683,1.301776,0.870255,0.426529,0.160147,0.683011,0.167824,0.591761,0.08712,0.621488,0.331825,0.466503,0.106338,0.247208,0.073031,0.461113,1.395537,0.171636,0.106338,0.312532,1.003437,0.36635,1.214844,0.114004
1.081714,1.305619,0.881786,0.426529,0.161428,0.665077,0.166543,0.59048,0.08712,0.621488,0.333106,0.463941,0.1089,0.207501,0.07175,0.461113,1.391694,0.171636,0.1089,0.312532,0.998313,0.367631,1.250713,0.10888
1.090683,1.304338,0.879223,0.426529,0.161428,0.621525,0.165262,0.589199,0.084558,0.620207,0.333106,0.463941,0.1089,0.165232,0.073031,0.461113,1.394256,0.171636,0.107619,0.312532,0.993188,0.368912,1.292987,0.111442
1.086839,1.305619,0.870255,0.426529,0.157585,0.61384,0.165262,0.587919,0.085839,0.621488,0.330544,0.463941,0.106338,0.261297,0.069188,0.461113,1.394256,0.171636,0.105056,0.312532,0.989345,0.367631,1.319888,0.111442
1.088121,1.305619,0.862568,0.429091,0.163991,0.618963,0.1627,0.587919,0.085839,0.620207,0.331825,0.467784,0.1089,0.308689,0.070469,0.461113,1.408349,0.171636,0.1089,0.30997,0.989345,0.368912,1.335261,0.111442
1.088121,1.3069,0.86513,0.42781,0.161428,0.620244,0.163981,0.586638,0.083276,0.618926,0.331825,0.467784,0.111462,0.371452,0.073031,0.458551,1.400662,0.170355,0.1089,0.313813,0.973972,0.368912,1.354476,0.112723
1.081714,1.313305,0.866411,0.42781,0.160147,0.622806,0.163981,0.585357,0.085839,0.620207,0.334387,0.465222,0.107619,0.41244,0.069188,0.461113,1.396819,0.171636,0.106338,0.313813,0.977815,0.36635,1.358319,0.112723
1.07787,1.326114,0.86513,0.42781,0.160147,0.622806,0.165262,0.585357,0.084558,0.618926,0.330544,0.465222,0.107619,0.461113,0.073031,0.464955,1.399381,0.170355,0.1089,0.312532,0.977815,0.363788,1.357038,0.13578
1.079152,1.338924,0.870255,0.434214,0.161428,0.620244,0.163981,0.584076,0.081995,0.625331,0.330544,0.470345,0.111462,0.481606,0.073031,0.462393,1.392975,0.169075,0.1089,0.311251,0.980377,0.365069,1.349352,0.111442
1.072745,1.346609,0.867693,0.434214,0.162709,0.618963,0.1627,0.584076,0.08712,0.62405,0.331825,0.465222,0.111462,0.48673,0.073031,0.462393,1.395537,0.170355,0.107619,0.311251,0.977815,0.36635,1.353195,0.114004
1.066339,1.350452,0.870255,0.429091,0.158866,0.615121,0.165262,0.584076,0.088401,0.625331,0.327981,0.465222,0.107619,0.447023,0.074313,0.461113,1.391694,0.170355,0.106338,0.301004,0.972691,0.368912,1.374972,0.107599
1.056089,1.3607,0.874099,0.431653,0.155022,0.612559,0.165262,0.585357,0.076871,0.625331,0.330544,0.463941,0.1089,0.39835,0.070469,0.462393,1.390413,0.171636,0.107619,0.295881,0.973972,0.36635,1.403155,0.110161
1.053527,1.367105,0.870255,0.431653,0.155022,0.607435,0.166543,0.586638,0.078152,0.62405,0.330544,0.470345,0.110181,0.372733,0.073031,0.462393,1.391694,0.169075,0.106338,0.297161,0.971409,0.370193,1.428775,0.110161
1.054808,1.368386,0.868974,0.431653,0.15246,0.606154,0.166543,0.586638,0.079433,0.627892,0.330544,0.467784,0.107619,0.439338,0.07175,0.459832,1.38785,0.167794,0.107619,0.297161,0.975253,0.370193,1.445428,0.111442
1.053527,1.372228,0.868974,0.432933,0.156304,0.60103,0.166543,0.586638,0.076871,0.629173,0.333106,0.471626,0.110181,0.431653,0.073031,0.461113,1.38785,0.169075,0.107619,0.302285,0.980377,0.370193,1.445428,0.111442
1.04712,1.370947,0.867693,0.434214,0.156304,0.644582,0.163981,0.586638,0.079433,0.629173,0.334387,0.470345,0.1089,0.493134,0.074313,0.461113,1.389132,0.167794,0.107619,0.301004,0.990626,0.370193,1.437742,0.112723
1.045839,1.379914,0.876661,0.434214,0.156304,0.666358,0.163981,0.589199,0.080714,0.631735,0.336949,0.475469,0.1089,0.511066,0.07175,0.459832,1.392975,0.167794,0.107619,0.302285,1.009843,0.368912,1.446709,0.112723
1.043277,1.369666,0.87538,0.435495,0.157585,0.691977,0.166543,0.587919,0.078152,0.631735,0.335668,0.471626,0.1089,0.513628,0.075594,0.461113,1.396819,0.169075,0.106338,0.295881,1.021372,0.370193,1.412122,0.111442
1.039433,1.369666,0.862568,0.436776,0.156304,0.69582,0.163981,0.587919,0.078152,0.630454,0.334387,0.474188,0.110181,0.518752,0.074313,0.461113,1.3981,0.169075,0.105056,0.303566,1.035465,0.36635,1.367286,0.111442
1.038152,1.365824,0.862568,0.438057,0.153741,0.698382,0.163981,0.587919,0.078152,0.629173,0.338231,0.475469,0.110181,0.522594,0.076875,0.461113,1.390413,0.167794,0.107619,0.304847,1.044432,0.36635,1.313483,0.111442
1.027902,1.364543,0.86513,0.439338,0.157585,0.699663,0.144764,0.589199,0.078152,0.629173,0.336949,0.472907,0.107619,0.526437,0.075594,0.463674,1.389132,0.167794,0.1089,0.306128,1.048275,0.36635,1.227655,0.112723
1.012527,1.372228,0.871536,0.436776,0.157585,0.665077,0.146045,0.586638,0.079433,0.630454,0.339512,0.472907,0.111462,0.526437,0.073031,0.462393,1.395537,0.169075,0.105056,0.306128,1.054681,0.370193,1.173852,0.105037
1.020214,1.379914,0.861287,0.438057,0.156304,0.604873,0.149889,0.585357,0.076871,0.626611,0.338231,0.475469,0.110181,0.532841,0.073031,0.464955,1.3981,0.169075,0.107619,0.303566,1.063649,0.372755,1.15976,0.10888
1.040714,1.381195,0.858724,0.439338,0.156304,0.575411,0.144764,0.587919,0.078152,0.622769,0.336949,0.475469,0.1089,0.536684,0.074313,0.463674,1.392975,0.169075,0.1089,0.303566,1.085427,0.371474,1.199472,0.110161
1.035589,1.400409,0.866411,0.439338,0.155022,0.572849,0.149889,0.587919,0.079433,0.626611,0.339512,0.472907,0.111462,0.435495,0.074313,0.466236,1.391694,0.170355,0.106338,0.303566,1.096957,0.370193,1.187943,0.110161
1.02662,1.40169,0.867693,0.440619,0.15246,0.563883,0.149889,0.586638,0.075589,0.626611,0.335668,0.474188,0.107619,0.425248,0.07175,0.464955,1.395537,0.169075,0.110181,0.306128,1.132828,0.371474,1.1841,0.111442
1.038152,1.405533,0.866411,0.440619,0.156304,0.56004,0.153732,0.587919,0.076871,0.634297,0.356167,0.475469,0.107619,0.434214,0.073031,0.466236,1.3981,0.169075,0.110181,0.299723,1.14692,0.371474,1.193067,0.111442
